measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,5034.453954349037,13686.338776395827,820.4189894320042
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,80288.6676890819,208066.12665213703,12538.87801427644
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,65144.27633621229,166298.90038290923,12764.466622417362
2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,3301.231362004,4254.812638215178,2499.7649406627124
2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,27858.192261262877,37575.1024108379,19769.665585171395
2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,461493.9929769972,602275.0889503692,344913.6306647691
2,DALYs (Disability-Adjusted Life Years),196,South Africa,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,80470.347513252,116759.45398891506,51088.716022466615
2,DALYs (Disability-Adjusted Life Years),213,Niger,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,156483.53952351247,217588.548541858,109210.33500888478
2,DALYs (Disability-Adjusted Life Years),213,Niger,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,112670.5814297952,163290.19200106096,72229.88320027609
2,DALYs (Disability-Adjusted Life Years),213,Niger,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,455127.1261161907,642260.8615488542,295596.8634313603
2,DALYs (Disability-Adjusted Life Years),213,Niger,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,703624.2817802094,1056667.8774827071,436674.6281931116
2,DALYs (Disability-Adjusted Life Years),150,Oman,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,47.84323242650534,78.12139585112689,27.383963692930624
2,DALYs (Disability-Adjusted Life Years),150,Oman,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,98.30288612748328,167.213852431832,56.96769393538118
2,DALYs (Disability-Adjusted Life Years),150,Oman,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,748.2325397848647,1128.415218419902,488.73425921623095
2,DALYs (Disability-Adjusted Life Years),150,Oman,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,969.0251020722238,1384.8255417676737,656.1430454704133
2,DALYs (Disability-Adjusted Life Years),150,Oman,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,293.691545103193,449.11412898406996,190.76168531023785
2,DALYs (Disability-Adjusted Life Years),150,Oman,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,394.93096678684475,617.7442867151525,252.43482375990078
2,DALYs (Disability-Adjusted Life Years),150,Oman,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,1881.5603205978284,2669.0621817944275,1304.2831740423844
2,DALYs (Disability-Adjusted Life Years),150,Oman,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,962.8220918222728,1359.1064679414603,643.6409367288555
2,DALYs (Disability-Adjusted Life Years),92,Spain,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,331.9155080638515,434.7475052627654,237.28057552441368
2,DALYs (Disability-Adjusted Life Years),92,Spain,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,478.4430312368985,635.3350236847953,352.830520936168
2,DALYs (Disability-Adjusted Life Years),92,Spain,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,1800.2307524699845,2461.537510478067,1268.430670056392
2,DALYs (Disability-Adjusted Life Years),92,Spain,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,1066.0911080338772,1431.391569830397,765.799087099969
2,DALYs (Disability-Adjusted Life Years),533,Georgia,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,17.790339720608756,24.591346488949632,13.22130013067095
2,DALYs (Disability-Adjusted Life Years),533,Georgia,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,32.19245620774935,42.94856527021946,23.313530757400308
2,DALYs (Disability-Adjusted Life Years),533,Georgia,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,288.6547850343634,385.9304759121676,208.0163206804495
2,DALYs (Disability-Adjusted Life Years),533,Georgia,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,884.3191621509401,1301.476698803161,585.7613940199251
2,DALYs (Disability-Adjusted Life Years),543,Maryland,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,18.80399794400889,25.48156350467435,13.604126447733474
2,DALYs (Disability-Adjusted Life Years),543,Maryland,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,20.95153389210524,28.204088659870752,14.984860860595766
2,DALYs (Disability-Adjusted Life Years),543,Maryland,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,166.644163693253,222.30713035699807,124.79834500019508
2,DALYs (Disability-Adjusted Life Years),543,Maryland,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,363.99950599404036,524.2680479432936,240.36890584374817
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,3.8875987066939843,5.354357805511911,2.8135923500412057
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,6.578443080813373,8.98664058052394,4.6538179935506845
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,71.95695555233183,93.93525691570125,53.94632387151753
2,DALYs (Disability-Adjusted Life Years),554,New Mexico,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,152.69296138586532,221.3258690183844,102.90650621704637
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,1231464.3124980656,1711817.0004476758,841647.0241714764
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,2462044.1941431374,3187951.3869040343,1779203.3384615185
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,21686979.400991324,25849269.7147462,17285232.63766438
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,20302746.734161783,25542198.47724432,15071736.64187058
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,131009.19940004716,263918.60693511856,56918.80066463306
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,250137.7628032201,434291.09063010424,126009.88663433437
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,1400434.476980893,2080851.7809363261,847013.6649169306
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,664175.2639750673,954498.9040285357,424107.4019123799
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,290457.8503681743,400049.0827937497,211598.56263901765
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,353611.1956174789,473171.59236975847,256277.67890353946
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,1272326.590152584,1578222.4507948996,998201.9552640829
2,DALYs (Disability-Adjusted Life Years),243,Middle East & North Africa - WB,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,508424.5700388797,633493.0059924832,405203.0503744889
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,13.702444051315583,17.445095652623998,10.330093361382332
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,49.943005425734036,66.1137957502831,37.275800986096826
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,569.411623348616,812.0001250850646,385.08706135190056
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,896.128000236386,1370.311346411377,567.207978560854
2,DALYs (Disability-Adjusted Life Years),533,Georgia,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,98.11524741626877,131.76634623981147,71.01187138214618
2,DALYs (Disability-Adjusted Life Years),533,Georgia,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,208.772328074147,275.07774539416795,151.67038955349972
2,DALYs (Disability-Adjusted Life Years),533,Georgia,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,1264.9675370329844,1655.1132547939444,938.2655390117752
2,DALYs (Disability-Adjusted Life Years),533,Georgia,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,651.2406918908137,819.6551030594715,518.5752539177544
2,DALYs (Disability-Adjusted Life Years),544,Massachusetts,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,12.605819195149364,16.592434564940966,9.058294667898004
2,DALYs (Disability-Adjusted Life Years),544,Massachusetts,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,15.787141072216906,21.032798418684994,11.57368382440545
2,DALYs (Disability-Adjusted Life Years),544,Massachusetts,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,148.0940197878732,192.62823915782792,110.82942016586118
2,DALYs (Disability-Adjusted Life Years),544,Massachusetts,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,283.2138942247094,411.38969165269555,190.54885327472005
2,DALYs (Disability-Adjusted Life Years),565,Tennessee,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,12.781124593911029,17.350426463041877,8.664843783763846
2,DALYs (Disability-Adjusted Life Years),565,Tennessee,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,21.610921336712806,29.403578891665777,15.299339086481798
2,DALYs (Disability-Adjusted Life Years),565,Tennessee,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,213.12766069480745,273.84312662678343,161.01084173839422
2,DALYs (Disability-Adjusted Life Years),565,Tennessee,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,524.7761582729308,773.8598491921348,354.357166810651
2,DALYs (Disability-Adjusted Life Years),4621,East Midlands,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,7.731950811328398,9.151474366981352,6.482569019848001
2,DALYs (Disability-Adjusted Life Years),4621,East Midlands,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,22.71573409146191,29.145150244256204,17.35701843594407
2,DALYs (Disability-Adjusted Life Years),4621,East Midlands,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,255.8949717810804,357.6034614580699,175.57110781293784
2,DALYs (Disability-Adjusted Life Years),4621,East Midlands,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,360.9191793754236,581.3291594499905,221.3533472235297
2,DALYs (Disability-Adjusted Life Years),151,Qatar,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,42.7522155898261,61.44409423660193,28.229810528907358
2,DALYs (Disability-Adjusted Life Years),151,Qatar,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,37.76747690993126,58.831947025550804,22.69612832245778
2,DALYs (Disability-Adjusted Life Years),151,Qatar,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,393.70517628225366,571.1295849171108,271.4499350785853
2,DALYs (Disability-Adjusted Life Years),151,Qatar,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,116.51235681428707,163.26525561664042,78.6753835973549
2,DALYs (Disability-Adjusted Life Years),544,Massachusetts,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,49.383345348099674,66.46453486630867,35.888880079335934
2,DALYs (Disability-Adjusted Life Years),544,Massachusetts,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,62.74265663454209,85.0681253276902,44.94811661327338
2,DALYs (Disability-Adjusted Life Years),544,Massachusetts,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,363.92387462686946,487.2620278236163,262.8597068684737
2,DALYs (Disability-Adjusted Life Years),544,Massachusetts,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,201.41285140410724,273.9406495632288,142.76571744554857
2,DALYs (Disability-Adjusted Life Years),534,Hawaii,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,1.7379149509315157,2.2396729606177916,1.3346942437517004
2,DALYs (Disability-Adjusted Life Years),534,Hawaii,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,3.3941809507312035,4.6279221620928555,2.399185877882229
2,DALYs (Disability-Adjusted Life Years),534,Hawaii,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,40.119179548304906,53.1276084269084,28.491083947861384
2,DALYs (Disability-Adjusted Life Years),534,Hawaii,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,105.17515030377913,154.96375918921572,67.31009471311626
2,DALYs (Disability-Adjusted Life Years),534,Hawaii,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,17.06262080236791,22.273563462816337,13.10934382971008
2,DALYs (Disability-Adjusted Life Years),534,Hawaii,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,20.712167394584135,29.790164110017873,13.740844623078903
2,DALYs (Disability-Adjusted Life Years),534,Hawaii,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,211.6287686678607,274.3510068950102,158.91549043658458
2,DALYs (Disability-Adjusted Life Years),534,Hawaii,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,74.52558726388004,104.99134820518998,52.14192396096449
2,DALYs (Disability-Adjusted Life Years),566,Texas,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,44.34824845620355,59.06285672983467,32.63634185580966
2,DALYs (Disability-Adjusted Life Years),566,Texas,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,79.84248944663297,107.59091985519757,60.16668926384125
2,DALYs (Disability-Adjusted Life Years),566,Texas,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,725.1109499709612,998.4019380354267,498.43466018082285
2,DALYs (Disability-Adjusted Life Years),566,Texas,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,2546.3707506397823,3798.5785888276705,1616.335870570229
2,DALYs (Disability-Adjusted Life Years),566,Texas,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,209.7000598079832,280.82411472481533,151.08962109989486
2,DALYs (Disability-Adjusted Life Years),566,Texas,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,414.4274367660286,550.0186842173965,305.09697782601484
2,DALYs (Disability-Adjusted Life Years),566,Texas,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,3257.67959304357,4288.750959724972,2452.018875980662
2,DALYs (Disability-Adjusted Life Years),566,Texas,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,1680.1351912630007,2111.5459997333683,1311.4334953824637
2,DALYs (Disability-Adjusted Life Years),4621,East Midlands,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,99.99388214288356,115.48361909718088,84.7105770949837
2,DALYs (Disability-Adjusted Life Years),4621,East Midlands,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,69.07256036068601,85.27903852026944,54.80753345119259
2,DALYs (Disability-Adjusted Life Years),4621,East Midlands,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,374.1689171718827,454.9719575982938,297.3629261980365
2,DALYs (Disability-Adjusted Life Years),4621,East Midlands,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,207.42305488560578,249.0028785041865,168.40956346694483
2,DALYs (Disability-Adjusted Life Years),545,Michigan,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,17.59880947158609,24.61560617571261,12.491439209886975
2,DALYs (Disability-Adjusted Life Years),545,Michigan,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,23.96354289026194,32.13666810574204,17.23799387852838
2,DALYs (Disability-Adjusted Life Years),545,Michigan,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,210.1197075110154,276.94999673096885,154.92872246356086
2,DALYs (Disability-Adjusted Life Years),545,Michigan,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,482.2476603247379,692.9753976728729,322.058771853715
2,DALYs (Disability-Adjusted Life Years),545,Michigan,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,84.5114589374664,106.3102836860364,65.88190720487863
2,DALYs (Disability-Adjusted Life Years),545,Michigan,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,128.4550332146856,179.26876895337043,90.14679520722581
2,DALYs (Disability-Adjusted Life Years),545,Michigan,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,925.4687735113926,1214.5211320983894,687.8240942663109
2,DALYs (Disability-Adjusted Life Years),545,Michigan,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,416.3070595983153,539.7001284446046,311.92168520577894
2,DALYs (Disability-Adjusted Life Years),4622,West Midlands,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,12.442341338850248,14.603033468593813,10.683288315567982
2,DALYs (Disability-Adjusted Life Years),4622,West Midlands,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,31.73038169593945,40.11587124277331,24.508986840879736
2,DALYs (Disability-Adjusted Life Years),4622,West Midlands,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,355.28009485223436,488.8764476570006,253.12711886644993
2,DALYs (Disability-Adjusted Life Years),4622,West Midlands,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,473.04579262104323,743.2103223614571,294.17675919598315
2,DALYs (Disability-Adjusted Life Years),4622,West Midlands,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,175.90801991796846,200.20790738296515,152.61107410535638
2,DALYs (Disability-Adjusted Life Years),4622,West Midlands,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,110.25982101456637,132.0568557968454,89.53866244126145
2,DALYs (Disability-Adjusted Life Years),4622,West Midlands,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,645.4105946812213,780.1337846806222,521.2511894620876
2,DALYs (Disability-Adjusted Life Years),4622,West Midlands,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,330.690004162073,392.20015910838083,272.94497572833956
2,DALYs (Disability-Adjusted Life Years),567,Utah,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,6.171144356708139,8.22754430733487,4.376397330996478
2,DALYs (Disability-Adjusted Life Years),567,Utah,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,10.960018521878874,15.594324631605229,7.465813547898986
2,DALYs (Disability-Adjusted Life Years),567,Utah,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,112.78154838724278,150.76514837434107,83.15187862158183
2,DALYs (Disability-Adjusted Life Years),567,Utah,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,269.68857299707446,388.0942130115952,182.86982849329223
2,DALYs (Disability-Adjusted Life Years),567,Utah,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,41.52296611732559,54.39294150370158,31.70951788178262
2,DALYs (Disability-Adjusted Life Years),567,Utah,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,63.635161567194515,91.5497829350352,41.94526118451668
2,DALYs (Disability-Adjusted Life Years),567,Utah,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,345.0731369078386,460.825300230071,253.6700192936443
2,DALYs (Disability-Adjusted Life Years),567,Utah,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,210.53951756554645,279.1879403724817,150.00221818987745
2,DALYs (Disability-Adjusted Life Years),190,Uganda,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,19199.368733922296,36617.50679951509,8818.415207543669
2,DALYs (Disability-Adjusted Life Years),190,Uganda,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,33229.1465304856,71153.77523729502,12468.494026762106
2,DALYs (Disability-Adjusted Life Years),190,Uganda,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,296021.40005704487,510412.56934758194,134864.6584196706
2,DALYs (Disability-Adjusted Life Years),190,Uganda,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,232536.47716299788,402912.4755563246,121468.23993955694
2,DALYs (Disability-Adjusted Life Years),4623,East of England,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,9.373455883103063,11.191920497824729,7.8273205758579705
2,DALYs (Disability-Adjusted Life Years),4623,East of England,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,29.41971222731101,38.24634114379657,22.152283538043317
2,DALYs (Disability-Adjusted Life Years),4623,East of England,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,337.81764093343753,482.76572999335923,230.05534877520103
2,DALYs (Disability-Adjusted Life Years),4623,East of England,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,483.6438095359014,766.4214589955163,298.0912475545579
2,DALYs (Disability-Adjusted Life Years),4623,East of England,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,112.33583406914029,130.29207646241915,93.68278488398121
2,DALYs (Disability-Adjusted Life Years),4623,East of England,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,74.23481754049932,89.45162229004553,58.863524210331526
2,DALYs (Disability-Adjusted Life Years),4623,East of England,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,461.86501977673066,568.2782671063969,358.0575645761993
2,DALYs (Disability-Adjusted Life Years),4623,East of England,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,287.4502116598593,343.4831380365605,236.95527357784619
2,DALYs (Disability-Adjusted Life Years),4624,Greater London,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,17.244930808888434,20.49732578079049,14.511398591985142
2,DALYs (Disability-Adjusted Life Years),4624,Greater London,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,54.18020916440723,69.464574346873,41.67705571922887
2,DALYs (Disability-Adjusted Life Years),4624,Greater London,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,599.3109783133075,835.1293120896219,419.7894258026495
2,DALYs (Disability-Adjusted Life Years),4624,Greater London,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,763.4668310332335,1205.8954160653734,477.4861866961086
2,DALYs (Disability-Adjusted Life Years),197,Eswatini,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,135.8732595761298,308.59329519766095,54.02945080946348
2,DALYs (Disability-Adjusted Life Years),197,Eswatini,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,1186.88384152013,2671.5857906999563,434.9139702293236
2,DALYs (Disability-Adjusted Life Years),197,Eswatini,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,21856.295262405874,41580.5909567195,9153.27999710522
2,DALYs (Disability-Adjusted Life Years),197,Eswatini,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,4482.6655120710175,9067.80338759497,1868.3313391713282
2,DALYs (Disability-Adjusted Life Years),197,Eswatini,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,1939.231496790461,2958.9512018581695,1173.0092046315933
2,DALYs (Disability-Adjusted Life Years),197,Eswatini,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,1827.9570869024474,2757.887673628702,1068.1310521326143
2,DALYs (Disability-Adjusted Life Years),197,Eswatini,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,28360.1376897677,40384.396328696384,17457.553829174736
2,DALYs (Disability-Adjusted Life Years),197,Eswatini,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,3558.220482037067,5763.275668510314,1958.4935565045528
2,DALYs (Disability-Adjusted Life Years),208,Guinea,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,8043.9531833781875,14255.111511006604,4483.511901737301
2,DALYs (Disability-Adjusted Life Years),208,Guinea,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,19100.44620373242,39504.627428713735,6711.88142688542
2,DALYs (Disability-Adjusted Life Years),208,Guinea,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,130921.36156538666,231203.49910148047,57456.08410372561
2,DALYs (Disability-Adjusted Life Years),208,Guinea,3,Both,5,1 to 4,302,Diarrheal diseases,1,Number,2011,163359.3618522413,310465.2475182037,76183.40161734608
2,DALYs (Disability-Adjusted Life Years),208,Guinea,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,74005.70126909636,109899.33114732143,45418.71776025146
2,DALYs (Disability-Adjusted Life Years),208,Guinea,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,66722.71274615198,98085.99651661192,43060.93381493333
2,DALYs (Disability-Adjusted Life Years),208,Guinea,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,285167.7109828769,405052.0467798571,196755.95691962304
2,DALYs (Disability-Adjusted Life Years),208,Guinea,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,303720.17456126073,441904.09528182616,192827.28126121318
2,DALYs (Disability-Adjusted Life Years),4624,Greater London,3,Both,2,Early Neonatal,322,Lower respiratory infections,1,Number,2011,238.07059655094542,272.17172543166396,200.0685314472877
2,DALYs (Disability-Adjusted Life Years),4624,Greater London,3,Both,3,Late Neonatal,322,Lower respiratory infections,1,Number,2011,194.34991762507366,231.0927395948203,156.32913936311303
2,DALYs (Disability-Adjusted Life Years),4624,Greater London,3,Both,4,Post Neonatal,322,Lower respiratory infections,1,Number,2011,1129.6439533816795,1355.4593693806314,895.6534924092149
2,DALYs (Disability-Adjusted Life Years),4624,Greater London,3,Both,5,1 to 4,322,Lower respiratory infections,1,Number,2011,729.0293325794698,864.6907472506862,610.7254430040354
2,DALYs (Disability-Adjusted Life Years),367,Monaco,3,Both,2,Early Neonatal,302,Diarrheal diseases,1,Number,2011,0.030941522755164107,0.04373423192889485,0.021034177213044174
2,DALYs (Disability-Adjusted Life Years),367,Monaco,3,Both,3,Late Neonatal,302,Diarrheal diseases,1,Number,2011,0.12020360835149713,0.1672165657207821,0.08470662131123145
2,DALYs (Disability-Adjusted Life Years),367,Monaco,3,Both,4,Post Neonatal,302,Diarrheal diseases,1,Number,2011,1.4573252795576308,2.0472095902797607,0.9806916498633397
